% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	0.25	2	1	1	1	1	3	5	16	0.0120857	0.000351382	0.0119286	0.0127143	3.2	0.447214	3	4	
0	0.25	2	1	1	4	2	260	1	130	0.0126549	0	0.0126549	0.0126549	130	0	130	130	
0	0.25	2	1	1	5	1	130	2	260	0.0183681	0.0148492	0.00786811	0.0288681	130	0	130	130	
0	0.25	2	2	2	1	1	3	5	16	0.0120857	0.000351382	0.0119286	0.0127143	3.2	0.447214	3	4	
0	0.25	2	2	2	4	2	260	1	130	0.0121013	0	0.0121013	0.0121013	130	0	130	130	
0	0.25	2	2	2	5	2	260	1	130	0.0113315	0	0.0113315	0.0113315	130	0	130	130	
0	0.25	1	3	3	4	2	260	2	260	0.0119776	0	0.0119776	0.0119776	130	0	130	130	
0	0.25	1	3	3	5	2	260	2	260	0.0101745	0	0.0101745	0.0101745	130	0	130	130	
0.5	0.75	2	1	1	4	1	130	1	130	0.0152076	0	0.0152076	0.0152076	130	0	130	130	
0.5	0.75	2	1	1	5	1	130	1	130	0.0144937	0	0.0144937	0.0144937	130	0	130	130	
0.5	0.75	1	2	1	4	1	130	1	130	0.00689518	0	0.00689518	0.00689518	130	0	130	130	
0.5	0.75	1	2	1	5	1	130	1	130	0.0128925	0	0.0128925	0.0128925	130	0	130	130	
0.25	0.5	1	1	5	5	1	130	1	130	0.0138681	0	0.0138681	0.0138681	130	0	130	130	
0.25	0.5	1	2	4	4	1	130	1	130	0.0121013	0	0.0121013	0.0121013	130	0	130	130	
0.25	0.5	1	2	4	5	1	130	1	130	0.0113315	0	0.0113315	0.0113315	130	0	130	130	
0.25	0.5	1	3	3	4	1	130	1	130	0.0119776	0	0.0119776	0.0119776	130	0	130	130	
0.25	0.5	1	3	3	5	1	130	1	130	0.0101745	0	0.0101745	0.0101745	130	0	130	130	
0.5	0.75	2	1	1	1	1	3	3	9	0.0115238	0.000701068	0.0107143	0.0119286	3	0	3	3	
0.5	0.75	1	2	1	4	1	130	1	130	0.00689518	0	0.00689518	0.00689518	130	0	130	130	
0.5	0.75	1	2	1	5	1	130	1	130	0.0128925	0	0.0128925	0.0128925	130	0	130	130	
0.25	0.5	1	1	5	1	1	3	3	9	0.0121905	0.000453632	0.0119286	0.0127143	3	0	3	3	
0.25	0.5	2	1	1	4	1	130	0	0	0	0	0	0	0	0	0	0	
0.25	0.5	1	2	4	1	1	3	3	9	0.0121905	0.000453632	0.0119286	0.0127143	3	0	3	3	
0.25	0.5	1	2	4	4	1	130	1	130	0.0121013	0	0.0121013	0.0121013	130	0	130	130	
0.25	0.5	1	2	4	5	1	130	1	130	0.0113315	0	0.0113315	0.0113315	130	0	130	130	
0.25	0.5	1	3	3	4	1	130	1	130	0.0119776	0	0.0119776	0.0119776	130	0	130	130	
0.25	0.5	1	3	3	5	1	130	1	130	0.0101745	0	0.0101745	0.0101745	130	0	130	130	
0.5	0.75	2	1	1	4	1	130	1	130	0.0152076	0	0.0152076	0.0152076	130	0	130	130	
0.5	0.75	2	1	1	5	1	130	1	130	0.0144937	0	0.0144937	0.0144937	130	0	130	130	
0.5	0.75	1	2	1	4	1	130	1	130	0.00689518	0	0.00689518	0.00689518	130	0	130	130	
0.5	0.75	1	2	1	5	1	130	1	130	0.0128925	0	0.0128925	0.0128925	130	0	130	130	
0.25	0.5	1	1	5	5	1	130	1	130	0.0138681	0	0.0138681	0.0138681	130	0	130	130	
0.25	0.5	1	2	4	4	1	130	1	130	0.0121013	0	0.0121013	0.0121013	130	0	130	130	
0.25	0.5	1	2	4	5	1	130	1	130	0.0113315	0	0.0113315	0.0113315	130	0	130	130	
0.25	0.5	1	3	3	4	1	130	1	130	0.0119776	0	0.0119776	0.0119776	130	0	130	130	
0.25	0.5	1	3	3	5	1	130	1	130	0.0101745	0	0.0101745	0.0101745	130	0	130	130	
0.5	0.75	2	1	1	1	1	3	3	9	0.0115238	0.000701068	0.0107143	0.0119286	3	0	3	3	
0.5	0.75	1	2	1	4	1	130	1	130	0.00689518	0	0.00689518	0.00689518	130	0	130	130	
0.5	0.75	1	2	1	5	1	130	1	130	0.0128925	0	0.0128925	0.0128925	130	0	130	130	
0.25	0.5	1	1	5	1	1	3	3	9	0.0121905	0.000453632	0.0119286	0.0127143	3	0	3	3	
0.25	0.5	2	1	1	4	1	130	0	0	0	0	0	0	0	0	0	0	
0.25	0.5	1	2	4	1	1	3	3	9	0.0121905	0.000453632	0.0119286	0.0127143	3	0	3	3	
0.25	0.5	1	2	4	4	1	130	1	130	0.0121013	0	0.0121013	0.0121013	130	0	130	130	
0.25	0.5	1	2	4	5	1	130	1	130	0.0113315	0	0.0113315	0.0113315	130	0	130	130	
0.25	0.5	1	3	3	4	1	130	1	130	0.0119776	0	0.0119776	0.0119776	130	0	130	130	
0.25	0.5	1	3	3	5	1	130	1	130	0.0101745	0	0.0101745	0.0101745	130	0	130	130	
