% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	0.25	2	1	1	1	4	160	2	80	0.00403554	5.07533e-05	0.00399965	0.00407143	40	14.1421	30	50	
0	0.25	2	1	1	4	1	130	2	260	0.00372615	9.54594e-08	0.00372608	0.00372622	130	0	130	130	
0	0.25	2	1	1	5	1	130	2	260	0.00393933	9.54594e-08	0.00393926	0.00393939	130	0	130	130	
0	0.25	2	2	2	1	4	160	2	80	0.00403554	5.07533e-05	0.00399965	0.00407143	40	14.1421	30	50	
0	0.25	2	2	2	4	1	130	2	260	0.00417256	0.00141412	0.00317263	0.0051725	130	0	130	130	
0	0.25	2	2	2	5	1	130	2	260	0.00490268	0.00212122	0.00340275	0.00640262	130	0	130	130	
0	0.25	1	3	3	1	1	30	0	0	0	0	0	0	0	0	0	0	
0	0.25	1	3	3	4	2	260	2	260	0.00304892	0	0.00304892	0.00304892	130	0	130	130	
0	0.25	1	3	3	5	2	260	2	260	0.00324574	0	0.00324574	0.00324574	130	0	130	130	
0.5	0.75	2	1	1	4	1	130	1	130	0.0032789	0	0.0032789	0.0032789	130	0	130	130	
0.5	0.75	2	1	1	5	1	130	1	130	0.00356501	0	0.00356501	0.00356501	130	0	130	130	
0.5	0.75	1	2	1	4	1	130	1	130	0.00396647	0	0.00396647	0.00396647	130	0	130	130	
0.5	0.75	1	2	1	5	1	130	1	130	0.00396376	0	0.00396376	0.00396376	130	0	130	130	
0.25	0.5	1	1	5	4	1	130	1	130	0.00372622	0	0.00372622	0.00372622	130	0	130	130	
0.25	0.5	1	1	5	5	1	130	1	130	0.00393939	0	0.00393939	0.00393939	130	0	130	130	
0.25	0.5	1	2	4	4	1	130	1	130	0.00317263	0	0.00317263	0.00317263	130	0	130	130	
0.25	0.5	1	2	4	5	1	130	1	130	0.00340275	0	0.00340275	0.00340275	130	0	130	130	
0.25	0.5	1	3	3	4	1	130	1	130	0.00304892	0	0.00304892	0.00304892	130	0	130	130	
0.25	0.5	1	3	3	5	1	130	1	130	0.00324574	0	0.00324574	0.00324574	130	0	130	130	
0.5	0.75	2	1	1	1	3	130	2	80	0.00403554	5.07533e-05	0.00399965	0.00407143	40	14.1421	30	50	
0.5	0.75	1	2	1	4	1	130	1	130	0.00396647	0	0.00396647	0.00396647	130	0	130	130	
0.5	0.75	1	2	1	5	1	130	1	130	0.00396376	0	0.00396376	0.00396376	130	0	130	130	
0.25	0.5	1	1	5	1	3	130	2	80	0.00403554	5.07533e-05	0.00399965	0.00407143	40	14.1421	30	50	
0.25	0.5	1	2	4	1	3	130	2	80	0.00403554	5.07533e-05	0.00399965	0.00407143	40	14.1421	30	50	
0.25	0.5	1	2	4	4	1	130	1	130	0.00317263	0	0.00317263	0.00317263	130	0	130	130	
0.25	0.5	1	2	4	5	1	130	1	130	0.00340275	0	0.00340275	0.00340275	130	0	130	130	
0.25	0.5	1	3	3	4	1	130	1	130	0.00304892	0	0.00304892	0.00304892	130	0	130	130	
0.25	0.5	1	3	3	5	1	130	1	130	0.00324574	0	0.00324574	0.00324574	130	0	130	130	
0.5	0.75	2	1	1	4	1	130	1	130	0.0032789	0	0.0032789	0.0032789	130	0	130	130	
0.5	0.75	2	1	1	5	1	130	1	130	0.00356501	0	0.00356501	0.00356501	130	0	130	130	
0.5	0.75	1	2	1	4	1	130	1	130	0.00396647	0	0.00396647	0.00396647	130	0	130	130	
0.5	0.75	1	2	1	5	1	130	1	130	0.00396376	0	0.00396376	0.00396376	130	0	130	130	
0.25	0.5	1	1	5	4	1	130	1	130	0.00372622	0	0.00372622	0.00372622	130	0	130	130	
0.25	0.5	1	1	5	5	1	130	1	130	0.00393939	0	0.00393939	0.00393939	130	0	130	130	
0.25	0.5	1	2	4	4	1	130	1	130	0.00317263	0	0.00317263	0.00317263	130	0	130	130	
0.25	0.5	1	2	4	5	1	130	1	130	0.00340275	0	0.00340275	0.00340275	130	0	130	130	
0.25	0.5	1	3	3	4	1	130	1	130	0.00304892	0	0.00304892	0.00304892	130	0	130	130	
0.25	0.5	1	3	3	5	1	130	1	130	0.00324574	0	0.00324574	0.00324574	130	0	130	130	
0.5	0.75	2	1	1	1	3	130	2	80	0.00403554	5.07533e-05	0.00399965	0.00407143	40	14.1421	30	50	
0.5	0.75	1	2	1	4	1	130	1	130	0.00396647	0	0.00396647	0.00396647	130	0	130	130	
0.5	0.75	1	2	1	5	1	130	1	130	0.00396376	0	0.00396376	0.00396376	130	0	130	130	
0.25	0.5	1	1	5	1	3	130	2	80	0.00403554	5.07533e-05	0.00399965	0.00407143	40	14.1421	30	50	
0.25	0.5	1	2	4	1	3	130	2	80	0.00403554	5.07533e-05	0.00399965	0.00407143	40	14.1421	30	50	
0.25	0.5	1	2	4	4	1	130	1	130	0.00317263	0	0.00317263	0.00317263	130	0	130	130	
0.25	0.5	1	2	4	5	1	130	1	130	0.00340275	0	0.00340275	0.00340275	130	0	130	130	
0.25	0.5	1	3	3	4	1	130	1	130	0.00304892	0	0.00304892	0.00304892	130	0	130	130	
0.25	0.5	1	3	3	5	1	130	1	130	0.00324574	0	0.00324574	0.00324574	130	0	130	130	
